"TIME","D10.AG","D10.EAST","D10.JONES","D10.MTZ","D10.SAC","D10.SJR","D12.AG","D12.EAST","D12.JONES","D12.MTZ","D12.SAC","D12.SJR","D22.AG","D22.EAST","D22.JONES","D22.MTZ","D22.SAC","D22.SJR","D26.AG","D26.EST","D26.JONES","D26.MTZ","D26.SAC","D26.SJR","D28A.AG","D28A.EAST","D28A.JONES","D28.MTZ","D28A.SAC","D28A.SJR","D4.AG","D4.EAST","D4.JONES","D4.MTZ","D4.SAC","D4.SJR","D6.AG","D6.EAST","D6.JONES","D6.MTZ","D6.SAC","D6.SJR","D7.AG","D7.EAST","D7.JONES","D7.MTZ","D7.SAC","D7.SJR","D8.AG","D8.EAST","D8.JONES","D8.MTZ","D8.SAC","D8.SJR","NZ032.AG","NZ032.EAST","NZ032.JONES","NZ032.MTZ","NZ032.SAC","NZ032.SJR","P8.AG","P8.EAST","P8.JONES","P8.MTZ","P8.SAC","P8.SJR","D16.AG","D16.EAST","D16.JONES","D16.MTZ","D16.SAC","D16.SJR","MD10A.AG","MD10A.EAST","MD10A.JONES","MD10A.MTZ","MD10A.SAC","MD10A.SJR","NZS42.AG","NZS42.EAST","NZS42.JONES","NZS42.MTZ","NZS42.SAC","NZS42.SJR","year","month"
1999-03-28,1.272,4.26,0,0.71,90.13,3.628,1.91,9.336,0,0.000633,80.314,8.439,0.916,1.58,0,3e-06,96.254,1.249,2.484,19.621,0,2.12e-06,55.606,22.289,4.002,17.051,0,9.77e-06,43.929,35.018,1.137,3.132,0,0.000448,93.065,2.665,0.297,1.036,0,76.006,21.807,0.854,0.997,3.636,0,16.356,76.092,2.92,1.121,3.801,0,11.621,80.257,3.2,1.079,4.085,0,4.51,87.103,3.224,1.018,6.548,0,1.29e-05,1.43e-05,92.434,1.992,14.238,0,7.2e-06,72.984,10.786,8.297,3.25,"0",2.33e-06,0.164,88.29,1.268,3.887,0,4.702,86.806,3.336,1999,3
1999-03-29,1.24,4.055,0,1.234,89.989,3.482,1.846,8.776,0,0.001,81.445,7.931,0.875,1.427,0,1.69e-06,96.5,1.198,2.296,19.027,0,1.56e-06,60.751,17.926,3.791,16.595,0,8.87e-06,44.282,35.332,1.079,2.94,0,0.001,93.453,2.528,0.27,0.925,0,78.549,19.484,0.773,0.979,3.477,0,19.483,73.225,2.836,1.088,3.628,0,14.546,77.647,3.091,1.095,4.065,0,5.031,86.572,3.237,1.141,8.566,0,1.94e-05,2.15e-05,90.293,1.962,13.324,0,8.17e-06,74.174,10.54,8.944,3.486,"0",2.85e-06,0.234,87.336,1.258,3.902,0,4.838,86.672,3.329,1999,3
1999-03-30,1.185,3.746,0,1.705,90.124,3.24,1.796,8.317,0,0.003,82.337,7.547,0.836,1.274,0,1.81e-06,96.757,1.133,2.147,17.918,0,1.17e-06,65.33,14.605,3.692,16.49,0,8.55e-06,45.107,34.711,1.035,2.719,0,0.003,93.855,2.388,0.269,0.903,0,78.577,19.488,0.764,0.968,3.371,0,21.52,71.355,2.786,1.049,3.414,0,15.612,76.996,2.93,1.104,4.021,0,6.03,85.612,3.233,1.313,9.683,0,1.21e-05,1.36e-05,89.004,1.932,12.54,0,8.29e-06,75.45,10.078,9.593,3.747,"0",4.59e-06,0.32,86.34,1.247,3.914,0,5.022,86.496,3.321,1999,3
1999-03-31,1.135,3.469,0,1.875,90.486,3.035,1.773,8.049,0,0.007,82.783,7.388,0.826,1.331,0,2.24e-05,96.626,1.218,2.115,17.243,0,9.63e-07,67.357,13.284,3.633,16.584,0,8.18e-06,46.636,33.148,1.004,2.59,0,0.007,94.079,2.32,0.282,0.927,0,77.07,20.931,0.789,0.965,3.299,0,21.887,71.096,2.753,1.017,3.205,0,14.946,78.058,2.774,1.106,3.97,0,6.918,84.787,3.218,1.407,8.991,0,1.05e-05,1.19e-05,89.603,1.902,11.92,0,7.51e-06,76.703,9.474,10.149,3.99,"0",4.75e-06,0.408,85.454,1.241,3.915,0,5.262,86.268,3.314,1999,3
1999-04-01,1.116,3.384,0,1.538,90.954,3.009,1.827,8.369,0,0.006,81.972,7.827,0.84,1.48,0,3.67e-05,96.36,1.32,2.216,17.699,0,1.07e-06,65.633,14.452,3.695,16.582,0,7.73e-06,47.763,31.96,1.037,2.837,0,0.007,93.548,2.571,0.26,0.826,0,78.153,20.05,0.712,0.97,3.244,0,20.582,72.471,2.732,0.994,3.048,0,13.903,79.383,2.672,1.111,3.92,0,7.161,84.604,3.204,1.273,7.217,0,4.21e-06,4.55e-06,91.51,1.904,12.165,0,6.04e-06,76.853,9.079,10.482,4.096,"0",5.35e-06,0.412,85.011,1.236,3.909,0,5.547,86,3.307,1999,4
1999-04-02,1.121,3.458,0,2.035,90.276,3.11,1.802,8.111,0,0.009,82.413,7.665,0.856,1.742,0,4.51e-05,95.894,1.507,2.282,18.452,0,1.07e-06,64.838,14.428,3.742,16.511,0,7.18e-06,48.958,30.789,1.078,3.125,0,0.011,92.959,2.827,0.235,0.738,0,79.867,18.518,0.642,0.929,3.039,0,22.717,70.732,2.583,0.965,2.954,0,15.623,77.835,2.624,1.107,3.837,0,7.743,84.151,3.162,1.116,8.012,0,4.63e-06,5.16e-06,90.872,1.865,11.846,0,5.31e-06,77.806,8.483,11.1,4.453,"0",5.43e-06,0.409,84.037,1.229,3.9,0,5.863,85.711,3.296,1999,4
1999-04-03,1.137,3.587,0,2.242,89.784,3.25,1.808,8.064,0,0.012,82.472,7.643,0.875,1.817,0,8.08e-05,95.777,1.531,2.321,18.78,0,1.09e-06,64.302,14.598,3.784,16.399,0,6.8e-06,49.906,29.911,1.098,3.287,0,0.015,92.634,2.966,0.232,0.723,0,80.006,18.403,0.637,0.912,2.938,0,23.189,70.441,2.52,0.971,3.012,0,15.689,77.625,2.704,1.099,3.754,0,8.301,83.732,3.114,1.241,8.152,0,5.44e-06,6.09e-06,90.607,1.859,11.841,0,5.02e-06,78.163,8.137,11.338,5.261,"0",5.5e-06,0.394,83.007,1.224,3.884,0,6.137,85.471,3.284,1999,4
1999-04-04,1.169,3.78,0,1.587,90.023,3.442,1.861,8.388,0,0.009,81.832,7.91,0.904,1.872,0,6.12e-05,95.722,1.502,2.457,19.561,0,1.24e-06,61.881,16.1,3.81,16.33,0,6.58e-06,50.846,29.014,1.127,3.406,0,0.012,92.402,3.053,0.224,0.702,0,80.749,17.701,0.625,0.929,2.968,0,21.232,72.3,2.571,1.023,3.241,0,12.356,80.447,2.932,1.096,3.703,0,8.375,83.736,3.09,1.469,7.94,0,6.2e-06,6.85e-06,90.592,1.892,12.464,0,5.91e-06,77.574,8.07,11.444,6.478,"0",9.39e-06,0.414,81.665,1.222,3.867,0,6.32,85.316,3.275,1999,4
1999-04-05,1.175,3.829,0,2.297,89.213,3.486,1.765,7.622,0,0.015,83.487,7.112,0.952,1.921,0,8.55e-05,95.627,1.5,2.344,19.58,0,9.97e-07,64.755,13.32,3.617,16.277,0,6.52e-06,52.076,28.03,1.141,3.392,0,0.015,92.464,2.988,0.178,0.565,0,84.771,13.979,0.506,0.888,2.833,0,24.49,69.311,2.477,0.977,3.14,0,17.475,75.559,2.85,1.089,3.637,0,8.8,83.416,3.059,1.502,8.601,0,1.02e-05,1.13e-05,89.897,1.865,11.571,0,1.05e-05,78.872,7.692,12.045,6.932,"0",9.7e-06,0.459,80.563,1.214,3.846,0,6.645,85.038,3.257,1999,4
1999-04-06,1.186,3.825,0,1.94,89.587,3.462,1.788,7.631,0,0.015,83.533,7.033,0.951,1.766,0,5.34e-05,95.888,1.395,2.36,19.502,0,1e-06,65.274,12.863,3.627,16.27,0,6.74e-06,52.519,27.583,1.143,3.21,0,0.013,92.849,2.784,0.196,0.627,0,83.416,15.197,0.563,0.904,2.892,0,23.379,70.28,2.546,1.02,3.304,0,14.879,77.796,3,1.087,3.61,0,8.872,83.38,3.051,1.615,7.413,0,1.69e-05,1.86e-05,90.972,1.884,11.674,0,9.3e-06,78.944,7.498,12.256,7.17,"0",9.28e-06,0.469,80.105,1.21,3.829,0,6.828,84.886,3.246,1999,4
1999-04-07,1.197,3.766,0,1.304,90.352,3.381,1.825,7.718,0,0.01,83.434,7.013,0.963,1.725,0,2.58e-05,95.988,1.325,2.433,19.853,0,1.08e-06,64.648,13.067,3.693,16.402,0,6.71e-06,53.17,26.735,1.147,3.097,0,0.008,93.077,2.671,0.208,0.669,0,82.563,15.957,0.603,0.933,2.996,0,21.271,72.146,2.654,1.056,3.402,0,12.451,80.014,3.077,1.089,3.604,0,8.687,83.561,3.06,1.645,6.389,0,9.73e-06,1.11e-05,91.966,1.909,12.145,0,8.3e-06,78.619,7.327,12.566,7.258,"0",8.74e-06,0.484,79.692,1.206,3.816,0,6.987,84.754,3.237,1999,4
1999-04-08,1.204,3.668,0,0.948,90.915,3.265,1.844,7.743,0,0.006,83.495,6.912,0.965,1.72,0,1.46e-05,96.042,1.273,2.549,20.716,0,1.18e-06,63.239,13.496,3.758,16.541,0,6.43e-06,53.44,26.261,1.157,3.041,0,0.005,93.212,2.585,0.227,0.731,0,81.03,17.355,0.657,0.96,3.093,0,19.404,73.794,2.749,1.079,3.407,0,10.954,81.497,3.063,1.093,3.609,0,8.349,83.871,3.078,1.646,6.17,0,1.77e-05,2e-05,92.184,1.933,12.843,0,7.73e-06,78.101,7.123,12.961,7.447,"0",6.22e-06,0.502,79.09,1.205,3.804,0,7.088,84.672,3.231,1999,4
1999-04-09,1.231,3.653,0,0.359,91.544,3.212,1.944,8.46,0,0.002,82.295,7.298,0.958,1.942,0,5.27e-06,95.819,1.281,2.802,21.942,0,1.97e-06,59.497,15.758,3.831,16.669,0,6.14e-06,53.788,25.712,1.16,3.063,0,0.001,93.277,2.499,0.287,0.907,0,76.165,21.828,0.813,1.021,3.282,0,14.834,77.947,2.916,1.142,3.489,0,6.462,85.801,3.105,1.105,3.643,0,7.401,84.738,3.112,1.519,7.891,0,1.59e-05,1.73e-05,90.59,1.994,14.767,0,8.77e-06,76.161,7.078,13.069,7.742,"0",4.43e-06,0.495,78.694,1.208,3.8,0,7.047,84.711,3.233,1999,4
1999-04-10,1.25,3.723,0,0.688,91.104,3.235,1.816,7.525,0,0.002,84.351,6.306,0.965,2.009,0,8.2e-06,95.848,1.178,2.698,22.828,0,6.46e-06,60.696,13.777,3.762,16.881,0,5.79e-06,53.718,25.639,1.186,3.298,0,0.001,92.931,2.583,0.195,0.603,0,83.915,14.749,0.537,0.989,3.149,0,17.89,75.174,2.798,1.064,3.199,0,13.776,79.139,2.823,1.115,3.651,0,6.888,85.21,3.136,1.413,8.274,0,2.38e-05,2.61e-05,90.312,1.981,14.218,0,1.08e-05,76.91,6.891,13.333,7.985,"0",4.6e-06,0.485,78.196,1.204,3.79,0,7.161,84.618,3.227,1999,4
1999-04-11,1.225,3.631,0,2.469,89.584,3.092,1.656,6.38,0,0.004,86.766,5.193,0.944,1.906,0,4.81e-06,95.99,1.16,2.513,23.347,0,4.08e-06,63.038,11.101,3.658,17.153,0,5.85e-06,53.088,26.101,1.15,3.074,0,0.002,93.48,2.293,0.181,0.554,0,85.21,13.564,0.49,0.904,2.847,0,25.281,68.446,2.522,0.955,2.863,0,23.573,70.116,2.493,1.116,3.626,0,7.009,85.115,3.134,1.403,7.764,0,1.68e-05,1.85e-05,90.833,1.93,12.646,0,9.07e-06,78.938,6.486,13.637,8.325,"0",7.2e-06,0.519,77.519,1.199,3.779,0,7.22,84.581,3.221,1999,4
1999-04-12,1.211,3.526,0,2.498,89.876,2.888,1.761,7.022,0,0.006,85.676,5.535,0.899,1.728,0,9.38e-06,96.311,1.062,2.482,22.912,0,2.98e-06,63.761,10.846,3.647,17.783,0,5.82e-06,54.389,24.181,1.107,2.851,0,0.006,93.965,2.071,0.225,0.68,0,81.893,16.609,0.593,0.922,2.873,0,24.39,69.284,2.531,1.016,3.015,0,18.905,74.508,2.556,1.114,3.592,0,7.464,84.718,3.112,1.35,5.196,0,8.84e-06,9.8e-06,93.455,1.95,13.418,0,1.11e-05,78.253,6.379,13.123,8.959,"0",1.06e-05,0.452,77.466,1.199,3.769,0,7.182,84.63,3.22,1999,4
1999-04-13,1.188,3.413,0,2.627,90.089,2.683,1.816,7.507,0,0.011,84.987,5.678,0.875,1.748,0,5.6e-05,96.354,1.023,2.574,23.291,0,2.37e-06,62.803,11.332,3.763,18.134,0,5.87e-06,54.69,23.412,1.102,2.893,0,0.013,93.949,2.042,0.249,0.744,0,79.951,18.424,0.633,0.919,2.833,0,25.273,68.506,2.468,1.013,2.947,0,18.042,75.596,2.402,1.108,3.54,0,8.365,83.918,3.069,1.288,2.879,0,1.04e-05,1.15e-05,95.833,1.958,14.149,0,9.69e-06,77.705,6.188,12.709,9.27,"0",9.82e-06,0.398,77.624,1.196,3.75,0,7.254,84.589,3.212,1999,4
1999-04-14,1.176,3.421,0,3.033,89.785,2.585,1.821,7.726,0,0.016,84.867,5.57,0.829,1.889,0,0.000143,96.263,1.018,2.619,23.409,0,2.01e-06,62.066,11.906,3.92,18.28,0,5.98e-06,54.394,23.406,1.088,3.075,0,0.019,93.752,2.066,0.234,0.687,0,80.982,17.532,0.564,0.899,2.732,0,27.032,67.004,2.334,0.979,2.83,0,19.758,74.217,2.216,1.101,3.478,0,9.336,83.081,3.003,1.247,2.378,0,1.31e-05,1.45e-05,96.375,1.954,14.656,0,7.92e-06,77.353,6.037,12.158,9.086,"0",6.36e-06,0.343,78.412,1.189,3.719,0,7.542,84.358,3.193,1999,4
1999-04-15,1.157,3.49,0,3.858,88.971,2.524,1.785,7.75,0,0.028,85.145,5.292,0.785,1.982,0,0.000298,96.216,1.017,2.575,23.058,0,1.73e-06,62.417,11.95,3.986,18.481,0,6.06e-06,54.19,23.342,1.057,3.237,0,0.033,93.616,2.058,0.231,0.677,0,81.053,17.505,0.533,0.857,2.574,0,30.229,64.192,2.148,0.947,2.786,0,21.904,72.268,2.095,1.086,3.386,0,10.841,81.788,2.899,1.258,2.603,0,1.23e-05,1.35e-05,96.139,1.934,14.676,0,6.28e-06,77.458,5.932,11.642,8.795,"0",3.19e-06,0.32,79.243,1.179,3.678,0,8.019,83.963,3.161,1999,4
1999-04-16,1.13,3.573,0,4.864,87.965,2.467,1.739,7.756,0,0.052,85.443,5.009,0.794,2.233,0,0.000898,95.854,1.119,2.535,22.643,0,1.51e-06,62.861,11.961,3.965,18.735,0,6.15e-06,54.09,23.211,1.044,3.423,0,0.059,93.397,2.077,0.218,0.65,0,82.024,16.613,0.495,0.823,2.464,0,32.702,62.008,2.002,0.91,2.778,0,24.255,70.058,1.998,1.067,3.295,0,12.408,80.445,2.785,1.28,3.16,0,1.07e-05,1.18e-05,95.559,1.909,14.424,0,6.89e-06,77.796,5.872,11.234,8.116,"0",2.06e-06,0.323,80.327,1.167,3.629,0,8.666,83.422,3.117,1999,4
1999-04-17,1.105,3.664,0,5.707,87.113,2.412,1.709,7.851,0,0.082,85.542,4.815,0.809,2.348,0,0.002,95.681,1.159,2.533,22.721,0,1.41e-06,62.663,12.083,4.003,18.853,0,6.26e-06,53.472,23.672,1.046,3.584,0,0.091,93.189,2.09,0.21,0.647,0,82.494,16.177,0.472,0.799,2.413,0,34.318,60.573,1.897,0.882,2.818,0,25.585,68.78,1.934,1.049,3.221,0,13.811,79.241,2.677,1.299,3.905,0,1.12e-05,1.24e-05,94.796,1.895,14.316,0,1.54e-05,77.937,5.851,10.918,6.82,"0",3.69e-06,0.334,81.928,1.153,3.574,0,9.443,82.767,3.062,1999,4
1999-04-18,1.094,3.793,0,5.776,86.957,2.38,1.714,8.169,0,0.1,85.23,4.787,0.83,2.458,0,0.002,95.522,1.188,2.613,23.127,0,1.53e-06,60.952,13.307,4.165,18.729,0,6.26e-06,51.848,25.257,1.06,3.74,0,0.106,92.991,2.103,0.206,0.657,0,82.66,16.018,0.459,0.787,2.421,0,34.865,60.091,1.836,0.877,2.936,0,25.052,69.217,1.918,1.034,3.179,0,14.845,78.353,2.588,1.292,4.357,0,1.14e-05,1.26e-05,94.351,1.901,14.66,0,1.84e-05,77.518,5.921,10.621,5.313,"0",5.35e-06,0.315,83.751,1.14,3.523,0,10.221,82.109,3.006,1999,4
1999-04-19,1.109,4.016,0,4.659,87.815,2.401,1.748,8.772,0,0.077,84.482,4.921,0.849,2.655,0,0.001,95.26,1.236,2.808,23.942,0,1.87e-06,57.2,16.051,4.621,18.109,0,6.31e-06,47.465,29.804,1.088,3.983,0,0.079,92.695,2.154,0.204,0.677,0,82.653,16.014,0.452,0.801,2.535,0,33.065,61.755,1.843,0.898,3.143,0,22.821,71.187,1.952,1.031,3.192,0,14.789,78.45,2.538,1.245,4.269,0,1.06e-05,1.13e-05,94.486,1.925,15.563,0,1.13e-05,76.326,6.187,10.084,4.148,"0",8.32e-06,0.275,85.493,1.129,3.483,0,10.875,81.555,2.957,1999,4
1999-04-20,1.139,4.319,0,3.732,88.341,2.469,1.764,9.291,0,0.049,83.88,5.016,0.854,2.79,0,0.000537,95.095,1.26,2.952,24.633,0,2.16e-06,53.702,18.713,5.082,17.619,0,7.12e-06,44.067,33.232,1.12,4.329,0,0.046,92.255,2.25,0.203,0.702,0,82.637,16.01,0.447,0.814,2.665,0,31.42,63.252,1.85,0.907,3.318,0,22.599,71.21,1.966,1.035,3.249,0,14.027,79.18,2.51,1.192,4.278,0,8.92e-06,9.84e-06,94.53,1.966,16.589,0,4.93e-06,74.679,6.767,9.753,3.713,"0",1.03e-05,0.256,86.277,1.121,3.452,0,11.363,81.151,2.914,1999,4
1999-04-21,1.165,4.619,0,3.196,88.485,2.535,1.776,9.665,0,0.032,83.417,5.11,0.857,2.947,0,0.000193,94.875,1.321,2.977,24.613,0,2.32e-06,52.163,20.246,5.426,17.377,0,8.67e-06,42.249,34.948,1.132,4.574,0,0.027,91.962,2.304,0.201,0.725,0,82.904,15.728,0.441,0.815,2.762,0,31.094,63.494,1.835,0.916,3.509,0,23.09,70.492,1.992,1.04,3.327,0,13.164,79.979,2.49,1.182,4.835,0,1.09e-05,1.2e-05,93.983,2.008,17.133,0,4.07e-06,73.38,7.479,9.68,3.809,"0",1.13e-05,0.24,86.271,1.114,3.435,0,11.67,80.903,2.877,1999,4
1999-04-22,1.192,4.942,0,2.186,89.064,2.615,1.812,10.241,0,0.019,82.543,5.385,0.849,3.07,0,4.86e-05,94.656,1.425,3.011,24.166,0,2.52e-06,50.177,22.646,5.804,17.07,0,1.15e-05,40.104,37.023,1.13,4.711,0,0.013,91.803,2.343,0.228,0.866,0,80.877,17.529,0.5,0.858,3.012,0,27.685,66.523,1.921,0.98,3.931,0,19.053,73.893,2.143,1.052,3.426,0,12.046,80.983,2.494,1.156,5.888,0,7.63e-06,8.32e-06,92.956,2.069,17.94,0,4.23e-06,71.547,8.444,9.584,4.18,"0",9.92e-06,0.214,86.022,1.112,3.433,0,11.711,80.887,2.857,1999,4
1999-04-23,1.223,5.324,0,1.35,89.358,2.745,1.921,11.394,0,0.006,80.615,6.063,0.857,3.217,0,1.24e-05,94.359,1.567,3.107,24.385,0,2.71e-06,47.361,25.148,6.436,16.374,0,1.52e-05,36.325,40.864,1.126,4.884,0,0.006,91.535,2.449,0.238,0.937,0,80.265,18.037,0.523,0.901,3.286,0,24.62,69.182,2.011,1.038,4.357,0,15.411,76.896,2.297,1.067,3.546,0,10.839,82.039,2.51,1.12,6.325,0,8.14e-06,9.24e-06,92.555,2.169,19.147,0,6.12e-06,68.798,9.886,9.353,4.496,"0",8.61e-06,0.176,85.975,1.11,3.438,0,11.693,80.918,2.839,1999,4
1999-04-24,1.224,5.488,0,2.189,88.281,2.818,1.844,10.804,0,0.008,81.523,5.822,0.863,3.125,0,2.26e-05,94.372,1.64,2.929,24.197,0,2.36e-06,49.476,23.397,6.45,16.587,0,1.35e-05,36.768,40.196,1.145,5.174,0,0.007,91.023,2.651,0.197,0.809,0,83.851,14.706,0.437,0.878,3.325,0,27.04,66.798,1.958,0.999,4.333,0,19.478,72.939,2.251,1.07,3.659,0,10.658,82.118,2.495,1.135,6.915,0,1.08e-05,1.17e-05,91.95,2.162,17.947,0,5.95e-06,69.628,10.263,9.473,4.586,"0",6.96e-06,0.159,85.782,1.104,3.443,0,11.794,80.854,2.803,1999,4
1999-04-25,1.226,5.654,0,2.19,88.011,2.92,1.948,11.695,0,0.007,79.766,6.584,0.867,2.972,0,4.56e-05,94.426,1.735,2.934,23.729,0,2.36e-06,48.379,24.958,6.689,16.383,0,1.49e-05,35.419,41.508,1.136,5.08,0,0.01,91.051,2.723,0.25,1.056,0,79.687,18.443,0.564,0.912,3.546,0,24.841,68.653,2.048,1.045,4.686,0,16.264,75.585,2.419,1.075,3.749,0,10.454,82.227,2.496,1.143,5.8,0,7.47e-06,7.97e-06,93.058,2.229,18.399,0,4.92e-06,68.022,11.35,9.206,4.834,"0",7.26e-06,0.126,85.834,1.105,3.463,0,11.686,80.954,2.791,1999,4
1999-04-26,1.241,5.87,0,2.371,87.416,3.102,2.009,12.173,0,0.008,78.545,7.264,0.931,3.306,0,8.79e-05,93.673,2.09,2.969,23.533,0,2.43e-06,46.84,26.658,7.112,15.854,0,1.88e-05,32.946,44.088,1.182,5.402,0,0.012,90.337,3.067,0.236,1.036,0,80.948,17.233,0.546,0.917,3.696,0,25.086,68.218,2.084,1.04,4.793,0,17.073,74.603,2.491,1.079,3.878,0,10.498,82.046,2.499,1.119,5.557,0,6.08e-06,6.73e-06,93.324,2.271,18.429,0,4.21e-06,66.982,12.318,9.018,5.306,"0",8.32e-06,0.096,85.581,1.104,3.491,0,11.647,80.985,2.773,1999,4
1999-04-27,1.269,6.133,0,2.595,86.64,3.362,2.049,12.352,0,0.012,77.722,7.865,0.983,3.468,0,0.00016,93.184,2.364,2.965,23.461,0,2.4e-06,46.149,27.425,7.406,15.544,0,2.12e-05,31.498,45.553,1.243,5.746,0,0.019,89.526,3.465,0.235,1.058,0,81.197,16.951,0.559,0.908,3.774,0,26.279,66.943,2.097,1.052,4.96,0,17.388,73.964,2.635,1.078,3.99,0,11.019,81.415,2.498,1.142,5.319,0,1.15e-05,1.28e-05,93.539,2.298,18.054,0,3.84e-06,66.554,13.094,8.921,5.661,"0",6.93e-06,0.08,85.337,1.102,3.529,0,11.672,80.946,2.75,1999,4
1999-04-28,1.303,6.371,0,2.829,85.828,3.669,2.095,12.499,0,0.018,76.88,8.507,1.017,3.462,0,0.000337,92.965,2.555,2.965,23.321,0,2.34e-06,45.642,28.072,7.536,15.423,0,2.12e-05,30.645,46.396,1.284,5.868,0,0.027,89.038,3.784,0.256,1.176,0,79.81,18.127,0.632,0.919,3.927,0,25.973,67.008,2.173,1.085,5.219,0,16.845,73.973,2.878,1.079,4.098,0,11.326,80.986,2.511,1.171,5.18,0,1.18e-05,1.32e-05,93.649,2.325,17.784,0,3.93e-06,66.068,13.823,8.856,5.841,"0",8.35e-06,0.073,85.23,1.101,3.568,0,11.73,80.866,2.734,1999,4
1999-04-29,1.336,6.55,0,3.123,85.02,3.971,2.11,12.32,0,0.023,76.623,8.924,1.047,3.48,0,0.000398,92.722,2.75,2.91,23.15,0,2.24e-06,46.133,27.806,7.75,15.189,0,2.24e-05,29.551,47.51,1.336,6.076,0,0.033,88.378,4.177,0.223,1.052,0,82.756,15.386,0.583,0.902,3.963,0,28.199,64.732,2.203,1.084,5.273,0,19.044,71.56,3.039,1.077,4.221,0,12.042,80.122,2.537,1.186,4.869,0,1.08e-05,1.15e-05,93.945,2.342,17.486,0,4.58e-06,65.798,14.374,8.998,5.687,"0",7.16e-06,0.067,85.248,1.098,3.619,0,11.924,80.646,2.713,1999,4
1999-04-30,1.347,6.561,0,4.377,83.535,4.179,2.091,11.85,0,0.045,76.99,9.024,1.089,3.62,0,0.000901,92.261,3.029,2.875,22.577,0,2.2e-06,46.811,27.738,7.767,15.196,0,2.18e-05,29.152,47.885,1.361,6.064,0,0.058,88.11,4.406,0.21,1.004,0,84.117,14.092,0.576,0.869,3.9,0,31.852,61.177,2.201,1.062,5.179,0,22.626,68.003,3.13,1.072,4.318,0,13.207,78.839,2.564,1.166,4.839,0,1.06e-05,1.17e-05,93.995,2.33,16.804,0,6.58e-06,66.412,14.454,9.125,5.3,"0",4.38e-06,0.064,85.511,1.094,3.681,0,12.145,80.384,2.696,1999,4
1999-05-01,1.372,6.592,0,4.606,82.996,4.434,2.139,11.825,0,0.057,76.423,9.556,1.113,3.65,0,0.001,92.022,3.214,2.927,22.308,0,2.24e-06,46.528,28.237,7.926,15,0,2.2e-05,28.188,48.886,1.396,6.105,0,0.072,87.717,4.709,0.214,1.023,0,84.188,13.965,0.611,0.878,4.006,0,32.351,60.449,2.316,1.087,5.271,0,22.609,67.676,3.357,1.07,4.405,0,14.082,77.831,2.611,1.143,4.86,0,3.76e-06,4.1e-06,93.997,2.356,16.745,0,8.71e-06,66.054,14.845,9.278,5.002,"0",3.66e-06,0.054,85.665,1.092,3.737,0,12.395,80.088,2.688,1999,5
1999-05-02,1.399,6.616,0,4.699,82.59,4.696,2.152,11.537,0,0.067,76.414,9.83,1.154,3.627,0,0.001,91.894,3.323,2.953,22.018,0,2.22e-06,46.793,28.236,7.733,15.477,0,1.84e-05,29.398,47.392,1.438,6.172,0,0.078,87.289,5.022,0.206,0.988,0,85.075,13.11,0.62,0.888,4.096,0,32.836,59.738,2.442,1.097,5.257,0,23.56,66.556,3.529,1.077,4.52,0,14.472,77.237,2.694,1.35,5.503,0,5.73e-06,7.15e-06,93.147,2.379,16.411,0,1.1e-05,66.203,15.007,9.634,4.793,"0",4.17e-06,0.051,85.522,1.09,3.789,0,12.707,79.727,2.686,1999,5
1999-05-03,1.418,6.581,0,5.266,81.827,4.908,2.147,11.113,0,0.079,76.757,9.904,1.209,3.561,0,0.001,91.856,3.373,2.996,21.913,0,2.17e-06,47.122,27.969,7.66,15.585,0,1.64e-05,29.38,47.375,1.476,6.12,0,0.084,87.108,5.212,0.201,0.957,0,85.76,12.451,0.631,0.888,4.118,0,34.096,58.355,2.543,1.077,5.09,0,26.416,63.824,3.594,1.085,4.637,0,14.908,76.572,2.797,1.678,6.185,0,1.08e-05,1.15e-05,92.137,2.4,15.938,0,1.01e-05,66.672,14.99,10.14,4.666,"0",5.13e-06,0.05,85.144,1.088,3.844,0,13.024,79.354,2.69,1999,5
1999-05-04,1.473,6.64,0,4.034,82.595,5.258,2.234,11.33,0,0.058,75.679,10.699,1.234,3.436,0,0.000839,91.968,3.361,3.128,21.803,0,2.33e-06,45.254,29.815,7.922,15.262,0,1.66e-05,28.122,48.694,1.532,6.079,0,0.063,86.865,5.461,0.226,1.062,0,84.317,13.664,0.732,0.937,4.341,0,31.784,60.143,2.794,1.157,5.345,0,22.869,66.622,4.007,1.103,4.752,0,14.468,76.764,2.914,1.763,5.346,0,2.49e-06,2.74e-06,92.89,2.454,16.343,0,8.05e-06,65.721,15.482,10.289,4.64,"0",6.55e-06,0.042,85.029,1.088,3.887,0,13.188,79.131,2.704,1999,5
1999-05-05,1.554,6.791,0,2.431,83.499,5.726,2.324,11.583,0,0.029,74.524,11.539,1.235,3.348,0,0.000231,92.086,3.331,3.314,22.032,0,2.57e-06,42.055,32.599,8.492,14.606,0,1.86e-05,25.99,50.912,1.585,6.102,0,0.027,86.51,5.776,0.252,1.163,0,82.97,14.757,0.857,0.999,4.603,0,28.755,62.542,3.101,1.238,5.57,0,19.77,68.99,4.432,1.128,4.884,0,13.537,77.391,3.059,1.68,4.86,0,4.54e-06,5.06e-06,93.46,2.52,17.081,0,5.97e-06,64.054,16.345,10.645,4.697,"0",7.61e-06,0.034,84.625,1.09,3.923,0,13.317,78.948,2.722,1999,5
